"link","This word commonly follows cuff or missing"
"coma","From the Greek word for ""deep sleep"", it's a deep, prolonged unconsciousness"
"heel","It can be part of your foot, your shoe, your stocking or your loaf of bread"
"rake","A roue, or his garden implement"
"plum","A raisin can be called by this other fruit's name when it's added to a pudding or a cake"
"hymn","It's a song of praise, like ""Rock Of Ages"
"skim","Take off the top, or milk from which the cream has been removed"
"brim","It's the edge of a hat, or the topmost edge of a cup or bowl"
"limb","An arm or leg"
"grim","Gloomy and forbidding, like a certain ""reaper"
"honk","This sound can be emitted by an auto horn or by a wild goose"
"kiln","From the Latin for ""kitchen"", you literally cook ceramics in one of these"
"tory","During the American Revolution, this term referred to an American who favored the British side"
"reap","Be not deceived; God is not mocked:  for whatsoever a man soweth, that shall he also"" this"
"tilt","To incline, or to thrust a lance, perhaps at a windmill"
"aquad","It's short for one of the muscles, or a large open space on campus surrounded by buildings"
"acrag","From the Welsh, it's a steep, rugged rock, or a rough, broken projecting part of a rock"
"flax","Used in linoleum and paints, linseed oil is made from the seeds of this plant"
"lard","With no trans fats and less saturated fat than butter, tubs of this rendered pig fat are making a comeback"
"helm","It's the steering wheel of a ship"
"gnaw","It means to bite or chew, or to wear away with the teeth"
"nock","Before you shoot an arrow, you do this to it, which sounds like something cars do on low octane"
"lam","An accent over the last letter turns a word meaning disabled into this fabric with metallic threads"
"born","In titles of 2 Springsteen hits, it precedes ""To Run"" and ""In The U.S.A."
"lard","Living high on the hog you can afford your own tub of this hog fat"
"food","James Beard described it as ""our common ground, a universal experience"
"anorca","It's another name for the killer whale"
"ajury","The group empowered to make findings of fact in a court procedure"
"diet","This term for the Japanese parliament sounds like a restrictive nutrition program"
"dock","It can mean a landing pier for a ship, or to deduct from one's pay as a penalty"
"army","Even the Turkish ordu, this, travels on its mide, ""stomach"
"akook","The name of a bird probably was shortened to this 4-letter term for an eccentric person"
"abush","A small shrub or Reagan's V.P."
"trot","Horses are hot to do it"
"blow","Bacall's last word on how to whistle"
"pt","Foie gras in France of chopped liver at Aunt Esthers"
"wild","This type of ""goose chase"" is fruitless"
"yawn","It's a deep, involuntary intake of breath through a wide-open mouth when you're sleepy"
"pulp","The core of your tooth; we hope the school bully doesn't beat you to a bloody one"
"loft","The upper floor of a warehouse converted to residential or studio use"
"hind","Sir Francis Drake's ship that circumnavigated the world was the ""Golden"" this"
"feud","On TV Richard Dawson had a ""Family"" one"
"visa","An endorsement allowing entry into a country, or a card used to charge a bundle while you're there"
"beck","A summoning gesture, this 4-letter word precedes ""and call"
"tram","It can mean a streetcar or a cable car"
